#mass,luminosity,temperature
#(1.98892e+30 * system.get('S.I.').base('mass')),(((3.839e+26 * (system.get('S.I.').base('length')**2)) * system.get('S.I.').base('mass')) * (system.get('S.I.').base('time')**-3)),system.get('S.I.').base('thermodynamic temperature')
#MSun,LSun,K
0.018036635034,0.00012486898343,1928.81003636
1.29629731027,2.41232048649,6375.28187636
1.03213300051,0.816178720494,5707.24746717
0.363547686992,0.0187583748126,3627.50084974
3.9829362526,272.020172053,14182.1122574
0.138812096489,0.00237178304836,3037.28342352
1.42271993132,3.69453967766,6766.87623241
0.0207711230478,0.00018125848803,2117.14401628
0.0785198175883,0.000439316331156,2187.00315574
0.0478484697743,0.00164080008748,3672.31334434
0.0419959670017,0.00116271168297,3369.33212074
0.0317340893497,0.000554923038858,2800.48984459
0.215460388898,0.00666261299872,3349.81551298
0.0642440866275,0.00357177052965,4460.63513193
0.0392626816483,0.000973444287021,3222.95015055
0.085207115064,0.000579251267768,2375.67986842
0.138819150025,0.00237209151506,3037.31945764
0.15957113796,0.00335476773218,3136.9433844
0.170294511792,0.00391877020382,3183.75157998
0.0251272048826,0.000299629553721,2400.61201286
0.916656794272,0.457684801686,5259.9216578
0.105353565536,0.00111808446806,2846.01065244
0.52989179132,0.0447453427764,3801.69914988
0.0737991033482,0.00515061246748,4888.1050625
0.251494318412,0.00920686457857,3450.08086021
0.117879876516,0.00153712567475,2922.89422382
0.289605643263,0.0121727298848,3529.72021509
0.0114719789102,3.78137046007e-05,1430.83027211
0.0497968919122,0.00182313116653,3770.33805907
1.55643648132,5.52429099922,7285.0894017
0.532677315838,0.0454623838038,3806.26713754
0.0860715154877,0.000598795466939,2399.50353074
0.0657618348749,0.00379887640928,4529.91032087
0.383612507071,0.0208126194964,3646.05383783
0.456916216887,0.0301607046414,3709.74920122
0.0171381489014,0.000109111050452,1864.84610319
0.0755566403395,0.000383783934804,2100.83686603
0.0881699190819,0.000647607976094,2456.81985541
0.0961587697768,0.000850879404249,2668.64217317
0.0804585419065,0.000477814751663,2242.5154324
0.191140365199,0.00511562677128,3266.39329291
0.0249371788083,0.000293684436961,2388.6144011
2.26809672136,27.4213484425,9948.02902256
1.6961108179,8.05181704404,7862.78425242
0.255061052823,0.00947309100378,3458.61273268
0.0558909553802,0.00247278101557,4068.85513348
0.0608594453963,0.00309620640252,4304.10927848
0.0209875085013,0.000186286226852,2131.67503858
0.0234063886898,0.000248454495567,2290.80186488
0.0565533548661,0.00255090400292,4100.61826669
0.226926206509,0.00744193190719,3384.60750315
0.0573392311456,0.00264555584839,4138.13873461
0.0256932757568,0.000317780637408,2436.17045044
0.601757118799,0.0686753105031,3951.22088262
0.230699036868,0.00770479851302,3395.45005364
0.0535421240958,0.00220780332981,3955.1768686
0.473098663828,0.0328063052888,3726.25276625
0.0250236049741,0.000296379172661,2394.07490036
0.307802258615,0.0136822336276,3559.66864791
0.0966500473484,0.000864267161569,2681.35432505
0.177890790654,0.00434005099222,3215.11182758
0.02329640929,0.00024538439313,2283.69208931
0.0117793874321,4.05478614909e-05,1456.02154626
0.0523885777253,0.00208443643223,3898.72835785
0.173592377265,0.00409950451893,3197.54583105
0.4352636619,0.0270088645894,3689.88309014
0.180235374139,0.00447358995284,3224.49871085
0.0196569581573,0.000156706523734,2041.49152957
0.135886895429,0.00224540242114,3022.2037007
0.21840354044,0.00685977623039,3359.01463771
0.0525595862978,0.00210244733881,3907.12310214
0.204141526701,0.00592381658679,3312.66143969
0.0619302804569,0.0032421122954,4353.94387539
0.120399059753,0.00162883516483,2937.51536832
0.0256074362194,0.000314985464434,2430.7955991
0.0550383637879,0.00237443873234,4027.78291276
0.040032262662,0.00102462930521,3264.50626477
0.235449500669,0.00804012559776,3408.68646653
0.0528866364926,0.00213716134781,3923.15205419
0.0757490650388,0.000387267960457,2106.48140902
0.758516283493,0.183989566341,4519.2745076
0.121610445937,0.00167380432907,2944.45573959
0.0850884633668,0.000576594309542,2372.39988224
0.521660879111,0.0427078901362,3788.72409745
0.307763568112,0.0136789574574,3559.60981411
0.244099418157,0.00866273610888,3431.62543312
0.010252430024,2.81052076371e-05,1328.53350837
0.0354668385972,0.000744278293407,3013.76684934
0.634390274246,0.0842117457295,4042.56293894
0.0472398835191,0.00158627795786,3641.41884589
0.0180197181679,0.000124560032987,1927.61586388
1.34568395272,2.86638742737,6514.13874191
0.0950237817053,0.000820339258033,2639.13912204
0.0373888219561,0.000855543927993,3120.58769375
0.19051077618,0.00507764519318,3264.05237189
0.0276069642492,0.000384143291507,2554.46011748
0.0440334262737,0.00131761871809,3476.34805666
0.122496082928,0.00170703629939,2949.49358101
0.0197478080321,0.000158625826277,2047.71394326
0.238832763156,0.00828182835773,3417.83534788
0.134639480405,0.00219245151864,3015.68953535
0.113629254466,0.00138797258231,2897.62035821
0.0396110133922,0.000996410112814,3241.7934827
0.0207860086379,0.000181601621857,2118.14527778
0.0434870876915,0.0012748974884,3447.82035699
0.137507783666,0.00231504998739,3030.59318333
0.0205357969879,0.000175887321127,2101.28251514
1.25117478484,104.276128579,4106486.75125
0.0749927236748,0.00537346600088,4940.14207939
0.10620791849,0.00114467451356,2851.4983879
0.0110723126745,3.44344563888e-05,1397.73268502
0.0106774557797,3.12866420106e-05,1364.63200097
0.0193491712768,0.000150311657501,2020.33775191
0.312412642387,0.0140747371098,3566.54067681
0.222534180722,0.00713987544371,3371.6110294
0.0418295012829,0.0011505839263,3360.51152224
0.322256183022,0.0149272579019,3580.33252863
0.156733918005,0.0032117736923,3124.0449215
0.268070965923,0.010464358341,3487.77200707
0.0511360034106,0.00195543198631,3836.95311015
0.0209862789617,0.000186257416707,2131.59261511
0.212467443528,0.00646421742465,3340.26725717
0.0558456321785,0.00246749072167,4066.6771474
0.0570017835783,0.00260465078631,4122.04937183
0.166421047194,0.00371081377164,3167.19237004
0.351725665344,0.0176135334427,3615.47329257
0.249188920646,0.00903608491871,3444.4392213
0.0548994103633,0.00235864556994,4021.06861963
0.145195459292,0.00265818336478,3069.26737329
0.667419492154,0.103798997696,4150.40273516
0.485337671114,0.0350006778216,3739.97738505
0.0238722642621,0.000261723758945,2320.79403971
0.402227636393,0.0228717144492,3661.97902053
0.0154597493126,8.31186480658e-05,1742.2097138
0.0772919675591,0.000415818042909,2151.49373286
0.20818950839,0.00618440704459,3326.27662417
0.185029316155,0.00475165076763,3243.27073524
0.182105069206,0.00458124217371,3231.88696724
0.161413541634,0.00344904022764,3145.20237336
0.0990652098812,0.000931554600529,2743.34734354
0.167369948486,0.00376132132201,3171.28498741
0.131006419029,0.0020414761605,2996.42436633
0.204290168953,0.00593331235488,3313.16792928
0.0173629719451,0.000112930574494,1880.9562643
0.0802693433424,0.00047398276897,2237.12773727
0.241045166016,0.00844115590833,3423.69473256
0.0345190447684,0.000692913719518,2960.36733314
0.255683890041,0.00951982851515,3460.07837979
0.0370208286115,0.000833492711104,3100.28247043
0.249902944913,0.00908886868633,3446.19728482
0.134768629245,0.00219790740655,3016.36632
0.153283303936,0.00304147533083,3108.05924933
0.164926165436,0.00363182504017,3160.69711916
0.0933896290455,0.000777326545083,2596.32571894
0.0450173831642,0.00139677952264,3527.42491436
0.293378218486,0.012480630341,3536.31876767
0.0139960645971,6.39233735483e-05,1631.51373714
0.106470859096,0.0011529175025,2853.17951274
0.0194343574426,0.000152065012224,2026.2038604
0.0832928929086,0.000537148788411,2322.47028899
0.107882626846,0.00119765251477,2862.14409873
0.0328957626792,0.000610173727022,2867.73613762
0.0982751758136,0.000909275468403,2723.15920572
0.0634630466866,0.00345827266649,4424.76918731
0.0761040166604,0.000393739331305,2116.87552651
0.406795972602,0.0234037378138,3665.7994899
0.0342847280791,0.000680565426033,2947.08921928
0.148343043394,0.0028046743365,3084.5888287
0.121559545698,0.00167190349398,2944.16527568
0.114653657756,0.00142327231668,2903.78319221
0.43398229598,0.0268345181777,3688.7654658
0.27807424338,0.0112475509326,3508.19418223
0.53138975746,0.0451291716241,3804.14436826
0.0798788312984,0.000466124598683,2225.98712632
0.116452539723,0.00148625452606,2914.49395958
0.524428226228,0.0433796345178,3793.00052073
0.327693585618,0.0154070790248,3587.4692117
0.0381029460669,0.000899362132401,3159.79903827
0.200539219593,0.00569542205794,3300.23299248
0.214286044323,0.00658451327215,3346.09243085
0.0589547369644,0.00284690774364,4214.72420712
0.0321272008032,0.000573255768272,2823.33831243
0.0225880042285,0.000226173417933,2237.61932147
0.0380334782542,0.000895039840497,3155.99571571
0.569073066653,0.0562715359248,3874.74922063
0.187564161148,0.00490135057825,3252.97070126
0.0751542429093,0.000376553218623,2089.01087455
0.015417800054,8.25245510017e-05,1739.08818935
0.72471537686,0.149123794469,4371.72507356
0.0342056297019,0.000676428110041,2942.59996134
0.0864122971784,0.000606591146555,2408.86133605
0.043678633279,0.00128977595774,3457.83592798
0.737997794922,0.162032228008,4428.43139162
0.0146832135986,7.2545713685e-05,1683.94829508
0.0353408110019,0.00073731658022,3006.69456939
0.0168094823987,0.000103673430503,1841.16487284
0.0594727471162,0.00291342289342,4239.12961108
0.0849260402406,0.000572967285093,2367.90601805
0.0501978643099,0.00186214306574,3790.34790296
0.0837225440354,0.000546456980905,2334.46798862
0.0496849912692,0.00181233544737,3764.74408287
0.0561492448118,0.00250306401867,4081.25567479
0.493370336652,0.0365420942049,3749.65982401
0.0587016006119,0.00281475020893,4202.77149637
0.18429303699,0.00470851220768,3240.42410716
0.0212972353825,0.000193632092728,2152.38594751
0.460890307636,0.0307854587454,3713.64852958
0.874803242236,0.364392518509,5068.56391789
0.16636585207,0.00370788465531,3166.95358932
0.119953944546,0.00161245305,2934.95059785
0.311625049329,0.0140073864174,3565.38597888
0.0177002350444,0.000118814284802,1904.99121699
0.0899766119779,0.000691175438473,2505.59307001
0.241215046669,0.00845343109989,3424.14065065
0.0730565384391,0.00501491999662,4855.58784328
0.290211000632,0.0122219617638,3530.79336946
0.0635858613751,0.00347596892533,4430.41883249
0.0275007407722,0.000380253487207,2547.96885165
0.287801782834,0.0120264215811,3526.48948445
0.150036148325,0.0028848900193,3092.71104017
0.0695716724228,0.00440783836306,4701.45440076
0.0254504618046,0.000309913554388,2420.9507574
2.28471986541,28.2592791397,10001.2073866
0.295223531946,0.01263218491,3539.4698009
0.0252519622952,0.000303573011382,2408.47200617
1.65682646544,7.27129798906,7700.56515182
0.0172762302696,0.000111447242542,1874.74906224
0.178343320091,0.00436569835027,3216.93422389
0.436476874748,0.0271751035766,3690.94603602
0.0777897458517,0.000425261501404,2165.92260961
0.0222135352957,0.000216408687407,2213.06661071
0.0470142510221,0.00156635409695,3629.93041678
0.0643223992952,0.00358327642287,4464.22310799
0.234238387253,0.00795418188385,3405.35547367
0.0890363500813,0.000668324401262,2480.27544229
0.0196556800161,0.000156679625091,2041.40391853
0.978244719113,0.628635146841,5515.41285773
0.141834892718,0.0025056057713,3052.58416313
0.0540094429594,0.00225904047782,3977.92706718
0.226740514486,0.00742907437323,3384.06621814
0.0392940619931,0.000975499597149,3224.65002281
0.092203395608,0.000746816590828,2564.99487038
0.0490643727564,0.00175318163563,3733.6408656
0.046855123566,0.00155239673574,3621.81692071
0.193447643916,0.00525575182719,3274.89191973
0.132637111857,0.00210864158442,3005.12608631
0.438448287407,0.0274476907446,3692.68371787
0.484833766179,0.0349067495233,3739.38855988
0.0531390568034,0.00216419580848,3935.50031099
0.0654689284023,0.0037543695893,4516.5837639
0.0575316830292,0.00266906222282,4147.30034423
0.0857102227793,0.000590586470943,2389.5612658
0.399862142029,0.0226006323693,3659.99306555
0.056240788612,0.00251385202826,4085.64605828
0.212463428952,0.00646395275018,3340.25431768
0.0391807571333,0.000968091184403,3218.51012354
0.139769360263,0.00241380930862,3042.15953038
0.0919098959141,0.000739360752421,2557.20966012
0.0851837759994,0.000578728145768,2375.03487582
0.170859050504,0.00394947059489,3186.13264592
0.0307845815921,0.000512157814628,2744.9014971
0.0923294440933,0.000750029968368,2568.33428903
0.0851304281047,0.000577533310626,2373.56022038
0.0154463970007,8.29292616649e-05,1741.21645556
0.260325200126,0.00987040617635,3470.77666079
0.141441430204,0.00248800247546,3050.60849476
0.400279831071,0.0226482861163,3660.34423579
0.101519066542,0.00100240709302,2820.88258887
0.0449963924783,0.00139506077505,3526.33928262
0.0990071410128,0.00092990818772,2741.86644627
0.0354676797046,0.000744324892419,3013.81402096
0.0340975468324,0.000670800047966,2936.4599667
0.0892281548971,0.000672954643624,2485.45150048
0.0848794617999,0.000571929310836,2366.61647662
0.0549523753937,0.00236465774567,4023.62859485
0.0487824780625,0.00172671473336,3719.46915762
0.441892321061,0.0279313685691,3695.75290655
0.0345392575105,0.000693985382075,2961.51129826
0.0572428357444,0.002633830482,4133.54593363
3.28172715535,122.937023037,12697.8026185
0.156170708627,0.00318370556707,3121.45826785
0.182011603763,0.00457583639962,3231.519671
0.148776766422,0.00282512922675,3086.67737948
0.0121062332195,4.35860853592e-05,1482.56170991
0.0448364384301,0.00138200665022,3518.06084538
0.0251815837423,0.000301344477647,2404.03962894
0.49031856913,0.0359465404593,3745.91445013
0.171302436665,0.00397365182835,3187.99699348
0.0583708505966,0.00277307431251,4187.12754404
0.0494619943619,0.00179094024629,3753.58355024
0.0183537077215,0.000130747945048,1951.12247285
0.0161324521887,9.30107252076e-05,1791.88061342
0.876924277722,0.36871480461,5078.50624602
0.0217196534985,0.000203936821398,2180.46803615
0.0942774806289,0.000800554995423,2619.63618107
0.216125554247,0.00670699478498,3351.91098576
0.155651451986,0.00315792155201,3119.06572575
0.0230503745711,0.000238601898957,2267.74536043
0.0887236748366,0.000660810602186,2471.82486422
0.679281922418,0.111917691926,4192.81536113
1.07757022366,1.00579951692,5845.85054514
0.0463434035608,0.00150803747804,3595.66188828
0.0121119883821,4.36408083259e-05,1483.02683545
0.144808218393,0.00264039933341,3067.3622226
0.453951376745,0.0297045492395,3706.89838199
0.087504872681,0.000631928913131,2438.73318805
0.010003878132,2.63419891132e-05,1307.18770581
0.0116670963954,3.95353661283e-05,1446.84582163
0.0222725893947,0.000217930836622,2216.94788826
0.0840743442231,0.000554139785447,2344.26807645
0.0241557932803,0.000270010251452,2338.94966895
0.132900056741,0.00211956346019,3006.52083655
0.413600870102,0.024218133058,3671.4772195
0.22374063522,0.00722241825785,3375.22154676
0.191223787118,0.00512066763589,3266.70276391
0.250912143767,0.00916364130919,3448.66566612
0.284405119941,0.0117525202848,3520.27044908
0.0602266907071,0.00301194454262,4274.52199318
0.04207610573,0.0011685783324,3373.5742298
0.111208512483,0.00130620070595,2882.86780278
0.0179135797845,0.000122632476633,1920.11476831
0.0495452111666,0.00179890593609,3757.75037558
0.118612433735,0.00156354135492,2927.17256464
0.178121474713,0.0043531175144,3216.04146001
0.284371463022,0.0117498166556,3520.20792916
0.0408557282786,0.00108121438433,3308.67238609
0.7426126282,0.166752165086,4448.53853313
0.333776428285,0.0159518404649,3595.07688001
0.0859120017531,0.000595164029566,2395.11663777
0.935665099459,0.505936277743,5342.58663498
1.64087978691,6.97050370657,7634.42641123
0.12173132006,0.00167832226184,2945.14510775
0.102060621063,0.00101837907485,2824.48262101
0.602852387918,0.0691422474741,3954.0410325
0.0989842659323,0.000929260001509,2741.28294739
1.22721873089,1.86850639967,6206.43741544
0.158399831887,0.00329541254325,3131.64503286
0.0848367051842,0.00057097734989,2365.4324194
0.018145347491,0.000126865745005,1936.47505396
0.155707658319,0.00316070816825,3119.32506328
0.0213512433862,0.000194931121601,2155.98685465
0.0627921832541,0.00336259645122,4393.84265602
0.166651135939,0.0037230346185,3168.18690329
0.161230277944,0.00343961335258,3144.38494165
0.189549062465,0.00501983961438,3260.45834936
1.00788694308,0.727002614661,5624.64009233
0.038416721319,0.000919046730358,3176.94877062
0.126036241774,0.00184285178947,2969.33459481
0.11222186918,0.00134014958478,2889.07634337
0.417437693939,0.0246895644635,3674.68500781
0.199926878683,0.00565693231431,3298.09080809
0.690535611144,0.1201996214,4234.77683831
0.0166251385418,0.000100698808232,1827.81356392
0.0755900772846,0.000384388119094,2101.81818958
0.168426619949,0.00381789963261,3175.81482838
0.172537504815,0.00404132964339,3193.163702
0.0398776518546,0.00101421515185,3256.17949235
0.129111802342,0.00196467505622,2986.20018469
0.0989222398048,0.000927503531393,2739.70041496
0.0835689127532,0.000543119180816,2330.18160496
0.112962536767,0.00136522006637,2893.58407894
0.121635863332,0.0016747538955,2944.60074703
0.149723480217,0.00287000231577,3091.21731452
0.0166739960124,0.000101481949155,1831.3570016
0.13727422294,0.00230495559658,3029.38948763
0.0210203239009,0.00018705616907,2133.87424692
0.127010218458,0.00188104773095,2974.71222518
0.032047579267,0.000569512706355,2818.71825196
0.0105327797703,3.01798821351e-05,1352.40011179
0.115336947739,0.00144704656205,2907.86811463
0.0384032497188,0.000918196149666,3176.2134463
0.282462102859,0.0115967733428,3516.63201533
0.0242085800499,0.0002715707589,2342.32182282
0.139998450716,0.00242391557792,3043.32223469
0.059376015788,0.00290092959262,4234.57774018
0.0509651082206,0.00193822682425,3828.48511654
0.086795380665,0.000615415519279,2419.3576379
0.388123966834,0.0212967585464,3649.99236297
0.15648176797,0.00319919447741,3122.88795093
0.018304354078,0.000129821806247,1947.65811617
0.140810689529,0.00245989823314,3047.43149406
0.0307417447698,0.000510278514936,2742.38000578
0.0349831705716,0.000717781419987,2986.57803159
0.0761317708979,0.000394247777377,2117.68727881
0.07668287181,0.000404416896436,2133.7764136
0.152017260318,0.00297999736828,3102.11062307
0.0759908177392,0.000391669237325,2113.5632272
0.245110149683,0.00873647353002,3434.20985194
0.175787556971,0.00422165347914,3206.57471228
0.0921797700163,0.000746215057157,2564.36868252
0.0108259347746,3.24483548017e-05,1377.1269699
0.0131549077917,5.42744990495e-05,1566.11903841
0.108770760399,0.00122620591294,2867.73146656
0.0889328513921,0.000665832547246,2477.47996061
0.0129659309049,5.22403148212e-05,1551.23380168
0.0952388954791,0.000826085698737,2644.74533621
0.03910507182,0.000963162048399,3214.40543394
0.0650140422831,0.00368589480985,4495.84725078
0.179315577806,0.0044210075472,3220.83241911
0.126802417809,0.001872868617,2973.56776866
0.412391611928,0.0240714207333,3670.46792181
0.38720359642,0.0211972627821,3649.19408115
0.614472235975,0.0743202774541,3985.00725643
0.229726060681,0.00763671202449,3392.68204717
0.0608072694866,0.00308920362208,4301.67352921
0.66478688915,0.102078852128,4141.2491714
0.522492112027,0.0429082769907,3789.99958243
0.321285333257,0.0148422684778,3579.02330173
0.0447120862628,0.00137191067949,3511.61804754
0.332769599769,0.0158610703428,3593.84399955
0.0299491935465,0.000476278261263,2695.5103456
0.0441448913937,0.00132644242795,3482.15352118
0.200907892852,0.00571864278848,3301.51858828
0.0569272583848,0.00259567024781,4118.49167969
0.0795881757544,0.000460320616283,2217.67750164
0.0394911027389,0.000988466735824,3235.31318675
0.0187317117705,0.00013797757935,1977.55214289
0.0673567818549,0.00404697684445,4602.1258743
0.521327396231,0.0426278286574,3788.21455225
0.240491504213,0.00840119014998,3422.23748273
0.119580314953,0.00159876074833,2932.79161237
0.0662680000823,0.0038765573295,4552.89218308
1.18509880187,1.58493083845,6111.0231498
0.412550761061,0.0240906791215,3670.60072516
0.0301194333476,0.000483458893634,2705.61315358
0.0533778885703,0.00218996957506,3947.16547496
0.269286105353,0.0105585312891,3490.34305376
0.0367500784691,0.000817496391841,3085.2991128
0.272644386802,0.0108201880814,3497.31745693
0.447686671437,0.0287674251598,3701.02441491
0.470855351642,0.0324229505727,3723.86061857
0.587637939717,0.0629650719472,3916.3749113
0.615330601335,0.0747194733842,3987.37088529
0.0526443763235,0.00211141328651,3911.28196715
0.0113796539135,3.70155931279e-05,1423.2198468
0.0765389552222,0.000401747857861,2129.58023023
0.589997921161,0.0638806250167,3922.0054414
2.48571891997,39.9255348162,10618.125752
0.166459577015,0.00371285905995,3167.35900743
0.0419725838133,0.00116100334498,3368.09382318
0.104120572202,0.00108023267137,2838.02105386
0.0682336636589,0.00418755527267,4641.5811877
0.0175696100764,0.000116513437437,1895.70090302
0.0100286733216,2.65147055905e-05,1309.32516634
0.0366635562366,0.000812425079055,3080.5030526
0.876445393113,0.36773528486,5076.26330577
0.0746028781265,0.00530003512435,4923.17756812
0.02648398232,0.000344254712077,2485.39709582
0.0174348955678,0.000114169761743,1886.09510022
0.394137980164,0.0219564769807,3655.15268428
0.122943508765,0.00172393892379,2952.02723415
3.36518826515,136.10615404,12889.2640907
0.0526055461923,0.00210730433195,3909.37767137
0.0242746412499,0.000273531568162,2346.53846132
0.426611197325,0.0258553015161,3682.42400808
0.0495098299258,0.00179551648472,3755.97905986
0.0617074392481,0.0032114049613,4343.59757158
0.0703322292191,0.00453619358902,4735.31319084
0.0630825245532,0.00340379928283,4407.24099185
0.360149287341,0.0184247534595,3624.14141829
0.019978862873,0.000163572703696,2063.49547665
1.24527140458,2.00086459517,6248.43303236
0.5083536661,0.0396552744372,3769.32861155
0.936373052231,0.507808364132,5345.60451522
0.0426550429955,0.00121150670953,3404.13887386
0.0852392047183,0.000579970918985,2376.56653968
0.0366173254836,0.00080972339558,3077.9388337
0.295999846365,0.0126961305606,3540.7806246
0.0226572350417,0.000228008087651,2242.14335357
