#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.0612787973993,-8110.71903958,-3812.45349248,125.240747559,-0.285825427079,-226.350460103,6.72668862087
0.0336917626938,-8160.85699203,-3810.10621997,121.806112105,-1.81476278878,-227.221211488,5.73690701791
0.196976348421,-8124.66917885,-3825.38202319,97.5672478879,-1.06751678486,-227.621678885,5.62789121709
0.115000273601,-8144.96863592,-3799.77557675,110.74609986,-1.00792338032,-226.869821776,6.33651286521
0.0245239147859,-8127.00218704,-3819.58993106,115.769796941,-0.920825518395,-226.539975579,6.44576721641
0.229146769089,-8152.14107298,-3799.19046511,123.082224581,-1.89797663662,-226.983850976,5.90211778027
0.148447962742,-8104.17963502,-3803.49420181,123.386423964,0.0762895142792,-226.852195378,6.78273644806
0.537368508685,-8132.74779489,-3830.29392304,103.018239394,-1.74158460079,-228.212054447,5.58179942641
0.175712364369,-8143.96299472,-3818.03028386,130.29612796,-1.38522257613,-227.223801789,5.89308724375
0.154441828,-8137.86828689,-3782.88244565,125.55462569,-0.69360636816,-226.082361506,6.89032385163
0.0987682971541,-8155.82529704,-3807.34600825,101.75703404,-1.32652073918,-226.928896418,5.72827217399
0.105923568956,-8123.13870786,-3824.43991805,129.293996266,-0.603786615771,-226.744040172,6.62230506728
1.24947154255,-8120.16301424,-3792.21730324,134.804640897,-0.0184669815555,-226.532458177,6.58551880997
0.0313469115006,-8147.76833248,-3804.0974819,97.6166719576,-1.4820349485,-226.916456099,5.8522150838
0.100483452598,-8114.49454578,-3817.60923729,125.08254709,-0.227679552439,-226.409001046,6.37314098982
0.21012592003,-8142.85531391,-3802.17724746,120.606733429,-0.980454658755,-226.336559871,7.31776146952
0.0964042608022,-8132.4962902,-3830.13656632,116.451541767,-1.24339697135,-227.09299037,6.04419792901
0.0600213919726,-8146.84042753,-3799.64510258,112.302548927,-0.979480650635,-226.802687554,6.34985701183
0.0609196764266,-8160.57638015,-3804.64876839,104.73208758,-1.69786306454,-227.027987692,5.77767172445
0.0495912669897,-8127.01144034,-3793.71964783,120.499641202,-0.932416516447,-226.711989117,6.42452834789
0.0735734491978,-8127.00906591,-3811.42728141,135.893190048,-0.890540605802,-226.60249585,6.37902520463
0.564852988552,-8119.28433289,-3807.21215713,151.017619583,-0.694621121357,-226.051065135,7.76000941535
0.121716749723,-8131.32890299,-3814.28935385,128.024330278,-1.27758740981,-227.02592013,5.97767607023
0.0509419415155,-8149.76804115,-3801.72127973,124.866630504,-0.980150955751,-226.840241883,6.26873106568
0.0831540282495,-8142.73110444,-3814.97402562,88.2921387512,-1.44393203003,-226.929898521,5.41029822635
0.0257042036648,-8157.59484922,-3810.55753368,110.436607345,-1.478276567,-227.282033964,6.22280785491
0.168987552531,-8140.18694093,-3819.56793126,121.235450815,-1.1636711158,-226.960973867,6.22416303994
0.198843924449,-8133.03844094,-3813.78064307,125.522996856,-0.713549492732,-226.83483792,6.44034719763
0.423762137757,-8136.12460482,-3804.30115133,115.333231479,-0.999009351861,-226.672804931,6.41292982702
0.0611849261902,-8137.50314183,-3810.68145886,124.378822251,-1.30200679761,-227.020566756,6.26942848084
2.48495481306,-8140.89190121,-3807.29636818,124.212405812,-1.00382687931,-226.845676455,6.27322111492
0.0983703932387,-8137.95807134,-3817.00191621,108.666690003,-1.46219457367,-226.990760017,5.66225210329
0.062794627201,-8152.26737122,-3818.56783631,114.40794686,-1.52426205241,-227.183733617,5.92585338536
0.0746214238959,-8138.97135001,-3803.96500449,123.972022753,-0.972486442323,-226.787600921,6.36240514913
0.127749691628,-8140.68954498,-3805.84224093,121.712342988,-1.05534656272,-226.917671246,6.26396153018
0.971889761791,-8130.54583576,-3805.14154217,113.572724208,-0.711337734811,-226.572954179,6.35776559963
0.291737845913,-8141.37712575,-3809.66322197,114.964791005,-1.000172172,-226.812109221,6.34144242631
0.156209706136,-8139.5382007,-3822.85726895,111.087643723,-1.2662096313,-227.250261901,6.08422529809
0.0357743282069,-8131.06328634,-3808.86783405,126.625420738,-1.03542096151,-226.644936091,6.48330893495
0.0333072468655,-8142.36775161,-3811.01565624,121.562585372,-0.900277472658,-226.84718574,6.46301343696
0.120492454556,-8123.97505872,-3803.52766506,124.090895169,-0.449499915097,-226.795765299,6.51275606009
0.16040291601,-8129.5159269,-3805.02302271,135.133722652,-0.968289830877,-226.455930893,6.41849315255
0.0336638450936,-8129.92524652,-3815.20525749,102.238425813,-1.09995858422,-227.168878112,5.97839943644
0.609754443655,-8139.57245577,-3815.80138548,134.909183634,-0.986044156478,-226.770399267,6.41449113806
0.0405592247954,-8139.89869371,-3811.922053,141.452253659,-0.677555460349,-226.480664408,7.00686216266
0.12884740286,-8146.62194286,-3823.34656624,123.332680897,-1.08258320486,-226.937779865,6.17780950493
0.1245212792,-8135.14509118,-3802.74918076,131.418500389,-1.01060612833,-226.853384721,6.25828345517
0.172319214896,-8142.65267515,-3809.5948835,99.892419462,-1.45126857626,-227.369618767,5.74778049901
0.0698145112175,-8146.7602977,-3806.01751022,112.046946795,-0.983612870895,-226.83358226,6.41573073266
