#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.380247793805,-8124.84995209,-3809.8861076,122.50250332,-0.929678453849,-226.676386973,6.5256447527
0.243831048864,-8137.78073534,-3809.70024297,107.071984038,-1.1239220887,-226.915540718,6.1851791479
0.0469200661835,-8125.7220803,-3809.45523883,117.639449341,-0.575730194806,-226.52623173,6.72349878519
0.0218443944992,-8134.81838993,-3819.24990389,118.872469757,-0.98333114781,-226.745221645,6.39801244646
0.231061015426,-8138.4817151,-3830.59320784,108.026443448,-1.20035230383,-227.421718286,5.61502497508
0.208327772442,-8135.35134294,-3821.44986319,121.49127241,-1.27587421964,-226.966465855,6.27185886959
0.0578009338474,-8137.66903841,-3820.30544774,114.823356238,-1.1010447974,-226.844833681,6.26681162762
1.15757065052,-8144.60084622,-3818.52814085,121.763299089,-1.05678094119,-226.899978593,6.16725175455
0.0335803665902,-8129.52081476,-3803.99290666,129.450295717,-0.876152543583,-226.783583004,6.41934973016
0.0960295969105,-8148.94407332,-3817.17542526,122.419766825,-2.25639572221,-227.357589626,6.09717799181
1.04434446212,-8127.70330185,-3807.78642885,114.725668348,-0.694751473753,-226.560154501,6.60075271261
0.0923578131733,-8145.01043489,-3819.14055397,117.887184768,-1.03126080173,-226.931846154,6.21684668804
0.195775717813,-8136.15500878,-3817.22206461,110.694352832,-1.08420915765,-226.868083276,6.25986865344
0.0863416852954,-8153.58974743,-3809.6230587,106.499430488,-1.48195963323,-226.852619396,5.83557782197
0.05800525497,-8136.63710488,-3820.47418561,125.795464708,-1.11036957704,-227.546928545,6.03292061893
2.61988755758,-8132.03757833,-3805.43993391,112.631468557,-1.04012676111,-226.854144113,6.33274829118
0.0894670539849,-8141.63605906,-3821.28888224,116.773587033,-1.0495943191,-226.896554913,6.12150953077
0.649080057653,-8149.2561721,-3806.41561039,120.160070521,-1.19469647711,-226.865320086,6.16709358478
0.048774527985,-8133.47563907,-3787.43775243,144.181513181,-0.989509055533,-226.007705992,7.51860577102
0.0453891332752,-8132.79348126,-3805.12540796,128.539937665,-0.131910578488,-226.561188265,6.74473087176
0.0141510471793,-8129.86011657,-3808.30430024,112.915400423,-0.711891050993,-226.755588251,6.53234572924
0.206019328618,-8143.58353195,-3811.37238576,120.345883846,-0.89267273589,-226.594987995,6.5583455187
0.079187256381,-8133.71476545,-3791.14924638,127.665931818,-0.744048071386,-226.321868246,6.74248202204
0.537802966666,-8138.88994218,-3819.41598623,104.564748038,-1.24793720651,-227.027754199,5.91728790094
0.109320595482,-8140.75361037,-3801.6060183,116.474857723,-1.01482244334,-226.886457674,6.290356056
0.152880801681,-8124.11430816,-3792.56467788,135.555108892,-1.0029368351,-226.669114869,6.33049816668
0.161903149693,-8150.4028319,-3806.60353938,133.439221153,-0.359169159573,-226.304857085,7.24498301702
0.0398084400066,-8145.67722348,-3804.60844597,98.062647554,-0.98422146429,-226.851931606,6.33879807954
0.0777139882616,-8111.92354634,-3778.79224841,152.046791697,1.21091061789,-225.924898005,7.40893595136
0.0713214022863,-8120.54162892,-3821.21350569,107.52161644,-1.00192386528,-226.779043765,6.4529731239
0.0134644407628,-8116.86292807,-3808.51426057,107.595514938,-1.11530603439,-226.905933497,6.29069855457
0.0131885693625,-8149.32597948,-3828.64839601,102.263287784,-1.19680113285,-226.986457495,6.25047293972
0.454353736861,-8099.23689403,-3799.55132499,124.397026141,-0.0964349041217,-225.857341948,7.09194203472
0.0577606121765,-8159.23712781,-3820.78495351,131.618975945,-1.17332182222,-226.991575443,6.24669085057
0.126802961506,-8102.2646511,-3811.14420993,128.779416131,-0.298695346709,-226.302075145,6.78751600417
0.0633185379178,-8105.73698699,-3803.89739573,109.022941047,-0.276114598621,-226.835653852,6.53813163977
1.00532398982,-8155.84401842,-3804.26361129,126.911291227,-1.30455173883,-226.945714388,5.58934420231
0.0548405706606,-8165.55173837,-3802.43580746,119.597658104,-2.6902088292,-227.334086997,5.1446333298
0.0952340048945,-8139.23063626,-3827.08763121,136.731877497,-1.03726341158,-226.844734992,6.21179060769
0.564506474737,-8113.89266005,-3804.37198951,117.108312932,-0.90610014017,-226.321244848,6.92896964751
0.478196030997,-8140.21785191,-3787.54140443,114.841325207,-1.15997143978,-226.958291646,6.14855586061
0.0401193177884,-8154.26521909,-3818.22425268,135.734938976,-1.85933654053,-227.00930602,5.80757918202
0.394590598293,-8134.20337424,-3794.43898518,123.349852922,-1.26317572051,-227.073325889,5.69471466163
0.104173106313,-8168.41558564,-3832.92246662,62.3740329564,-2.49091446667,-228.018452961,4.22022219289
0.112842572466,-8144.52044589,-3803.40929618,108.71094528,-0.744680504673,-226.584857707,6.94415366853
0.0304350235437,-8117.03883509,-3817.17798116,117.336901328,-1.29603143759,-226.975866134,6.26354912459
0.0215609611176,-8158.52056136,-3835.79937839,122.324178911,-1.65807838778,-227.833664331,5.22120191242
0.281593169466,-8156.80528043,-3805.01442416,101.567147117,-1.34198318828,-227.728805394,5.08540202774
0.117958830203,-8109.09285202,-3772.20642096,141.216682338,-0.458001701094,-225.497948869,7.61170243591
