#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
0.0729217565154,-8127.18385344,-3809.6473086,127.188295751,-0.970001102695,-226.787555431,6.36609379157
0.0269961882268,-8132.30777926,-3807.78443007,113.318557872,-1.28054084161,-227.037342072,5.9165105431
0.850581865876,-8120.65958418,-3809.51848309,142.601387775,0.272454343282,-226.171302549,7.59626201591
0.584788911869,-8139.95053684,-3814.25121436,113.841676874,-1.8589608263,-227.057144586,5.96181660386
0.0546277420352,-8136.14618717,-3806.42010715,112.912100774,-1.26443603099,-226.999497959,6.30484243614
0.213603694166,-8152.07012711,-3818.37784776,121.689067639,-1.3689796891,-227.109341397,6.12657675366
0.425448280824,-8137.03407325,-3819.26253579,117.827984739,-0.815094092084,-226.785439687,6.47861691964
0.144482646828,-8126.01613278,-3800.78125726,114.497380774,-0.248060907574,-226.059347139,6.61403159163
0.132210867569,-8139.09983484,-3805.826918,121.535317479,-1.25504915427,-227.146351303,6.25669009362
0.0512746792949,-8138.98852626,-3818.21452395,113.610156823,-1.0238474931,-226.788740842,6.35513517801
0.023595527954,-8136.74641272,-3805.69775264,128.129141824,-1.01873060836,-226.812439464,6.21421869917
0.669852061366,-8145.05685012,-3816.30991711,124.217001867,-1.37680013537,-227.407235166,5.97892178642
0.686335830395,-8139.92945067,-3824.63543373,126.892232396,-1.19266709124,-227.295921599,6.18710689647
0.192359035695,-8151.7394038,-3835.49731138,106.21544712,-1.5451985125,-227.819089756,5.65226093083
0.0724549837859,-8137.21058288,-3813.99879011,109.453490235,-1.12506566206,-226.89349018,6.32296065113
0.0747971079902,-8134.65460243,-3810.12485565,129.290492454,-0.685166868593,-226.497937785,6.29490681254
0.280364061431,-8145.66444824,-3813.4725089,118.558526506,-0.950717176965,-226.722263889,6.32279233412
0.669324453531,-8136.01967861,-3810.76110224,125.708000347,-1.15369343678,-226.951408892,6.03829181935
0.623194921474,-8147.29585384,-3815.14802972,125.768207032,-1.46345932121,-227.275816473,6.05369046442
0.356427722094,-8136.12566023,-3796.2602869,141.281976005,-0.909728547624,-226.412221689,7.12998972816
0.199098520008,-8136.88876263,-3801.79282271,115.251747268,-1.03586300746,-226.904408455,6.29002623341
0.0221435444971,-8140.53341104,-3824.00813133,114.10976047,-1.86987159536,-227.518507108,6.11339310212
0.0355555827937,-8141.78961704,-3805.09541651,129.113260907,-0.933444604714,-226.778793181,6.40145001082
0.676629774319,-8132.85054614,-3825.66156955,111.01598249,-1.25254770445,-227.344948675,6.01241646551
0.173917196908,-8146.41203371,-3819.88635862,110.410359477,-1.25745082838,-227.023996356,6.17222441471
0.279223523927,-8154.57390325,-3805.09153074,86.0551626192,-1.72306713334,-226.895686296,5.64278046511
0.15463135774,-8107.32004052,-3792.15398035,129.3939022,-0.493633469731,-226.474696198,6.73536261017
0.21983146213,-8156.7834574,-3808.19579781,123.330156946,-0.828495794054,-226.153331609,6.70138226143
0.351816868714,-8127.6351219,-3825.6697296,135.809813996,-1.07548432537,-226.819759421,6.25581689545
0.534776429093,-8119.07100063,-3816.49972953,121.868432171,-0.251159820894,-226.1192058,7.4500276287
0.0667646832168,-8132.69425951,-3802.46687168,100.610438848,-0.969565863034,-226.75201043,6.56117581286
0.136077322679,-8151.81471553,-3834.83565963,116.933500402,-1.22728137602,-226.974169406,6.28198113638
0.476492291105,-8149.80685568,-3811.94011201,93.5932095455,-2.03376343338,-228.153407444,5.49511328839
3.82123051661,-8140.82184607,-3804.11521773,96.4060116992,-1.38390121834,-227.062662661,6.23104824768
0.633710162998,-8122.31058776,-3834.70827419,124.191534959,-1.07730278946,-227.332162817,5.89931342348
0.0799950686269,-8147.72134922,-3805.32468226,87.5008870299,-1.67863633404,-227.450378472,5.50692982628
0.0419169166105,-8127.91025449,-3778.34769084,131.334785504,-0.351780919359,-226.348399443,6.68665304957
0.115488187556,-8114.25393611,-3808.49952039,109.188588863,-0.987938702081,-226.69912955,6.31380538606
0.300111678975,-8150.74278572,-3850.91429419,87.8021683151,-2.64205499144,-228.457149589,5.33005472301
0.116704064493,-8130.20838737,-3832.99019053,114.50085573,-0.992458316428,-226.778834803,6.34116261613
0.113157742909,-8152.65165472,-3843.23222173,131.929264193,-1.14084937075,-227.950891059,6.14140381988
0.472014086353,-8151.12387488,-3841.82785577,110.539753557,-1.88349254921,-227.260611293,6.06354917567
0.0776319188569,-8115.02077007,-3775.70179897,144.806905366,-0.436408232171,-225.757203879,7.07540136462
0.527704069156,-8154.87758419,-3810.31370331,98.2994463174,-1.14776969053,-227.067011332,6.11557685283
0.0889273843736,-8150.76275904,-3795.11453424,131.058339889,-1.10627066715,-226.886527395,6.16886923465
0.0699955150836,-8121.90295654,-3804.72492116,105.382248185,-1.17145986905,-227.172018889,6.2157475439
0.102988671995,-8151.0100387,-3800.09144703,129.559888403,-0.473161969544,-226.300138606,6.36087389311
0.329190219145,-8098.0907356,-3820.85236478,126.900184193,0.0423827747805,-226.736479107,6.53753014434
0.0291545502751,-8122.44122044,-3801.30983515,143.405278999,-0.895013645536,-226.444451017,6.43608805567
