#mass,x,y,z,vx,vy,vz
#(1.98892e+30 * system.get('S.I.').base('mass')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),(3.08567758128e+16 * system.get('S.I.').base('length')),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1)),((1000.0 * system.get('S.I.').base('length')) * (system.get('S.I.').base('time')**-1))
#MSun,parsec,parsec,parsec,kms,kms,kms
2.46849549261,-1950.12316124,8147.67623612,26.4727747358,211.204549372,62.090822066,5.88699406651
0.400592644736,-1947.97152558,8146.49391473,11.0118202114,211.292334134,62.1776149001,6.48006548233
0.622322520636,-1962.15121936,8158.08468519,19.2461415984,210.941253968,62.2117146274,6.06486388977
1.22325257965,-1979.82005403,8110.0973156,27.2658062214,211.062047912,61.2524055787,6.47342617721
0.394758845506,-1935.96361347,8159.4566959,14.7606154179,211.197608691,62.3431685297,5.91522851371
0.818479231388,-1911.16141873,8144.2174542,12.1461067151,211.676607181,61.7237996946,6.20619615917
0.810109849038,-1937.72127335,8155.32995211,22.4571547741,211.14273714,62.1812419554,5.87854347226
3.68792328643,-1951.53617652,8124.30843594,16.1997663941,211.195150541,61.5628543846,6.44206296034
1.32317791751,-1951.16142145,8159.71565354,23.9447133632,211.131063065,62.3339349423,5.76479040575
0.671270956337,-1952.06488134,8153.18357884,26.32421948,211.166056337,62.1667852436,5.8450245401
1.49542853456,-1927.94717433,8152.4210722,16.7840989718,211.261911316,62.1803888378,6.07394283492
0.325993268367,-1932.99244526,8183.27521962,15.2553972371,211.189585334,62.9025654269,5.95951543264
0.583932323212,-1951.34867247,8151.16196868,14.7440689307,211.217394506,62.3671903712,6.34840037743
1.4245144885,-1933.2215292,8150.44052005,12.7327453363,211.376910778,62.1931287585,6.25589540456
1.07082939145,-1956.34679894,8135.52535767,8.20338662376,211.115983532,61.8440540362,6.65598140469
0.65225863952,-1941.63904074,8171.7199291,14.9409547459,211.09046802,62.307697672,5.91397542284
0.832092614545,-1935.80021999,8153.33136975,19.8805082232,211.404974258,61.8567008087,5.91584975099
1.5280814357,-1934.93308489,8148.15850149,11.0183705029,211.162436838,61.7115455353,6.27583078615
1.77804040257,-1975.67596773,8146.58128402,23.7131296808,210.963797524,62.3805288713,6.49787017902
0.852598062975,-1942.64378477,8134.27513982,18.7700776918,211.161710706,61.5369602459,6.07584511372
0.938385790153,-1984.67923996,8153.48621216,29.6433297822,210.652461994,62.4934063298,6.89914511906
0.97976214939,-1965.35737337,8149.40231974,27.9727113361,210.980909722,62.2635784518,6.12183898194
0.266415928129,-1950.3304156,8174.73950715,6.57459106025,210.839756417,62.5776114709,6.44749561115
0.950750361335,-1944.02007146,8157.66246639,9.84000517126,211.296947856,62.3219726052,6.27083993278
0.657038430888,-1934.49854611,8150.32121514,13.6465264714,211.084630341,61.7965923478,6.25764116165
1.47333260203,-1920.81631077,8179.78404602,26.2802503897,211.062341946,62.3003071516,5.02128517
0.706871688436,-1957.07850241,8166.51923369,2.80390333206,210.995093481,62.4789410958,6.45783349174
0.62208364503,-1931.83591794,8130.00667992,14.0723715024,211.223753991,61.2474936549,6.58259753733
0.76842443888,-1947.62917314,8130.05960855,8.4376757882,211.431853567,61.880585849,6.81518920036
1.0605884894,-1928.87533145,8134.46867732,6.20460354848,211.394270521,61.5670996168,6.60715037965
1.6869133753,-1968.95932416,8154.54943434,15.036951272,210.802466178,62.0188326972,6.37504408988
0.606640077238,-1891.63197332,8136.67080523,15.7136282989,211.976350099,61.3909393479,5.78484731695
0.795418027346,-1956.79572461,8165.33319366,17.0266350964,210.846927026,62.1330935081,5.78257609625
0.850799272513,-1921.95351983,8130.68250607,24.7793167102,211.502158979,61.4482705195,6.13435993497
1.09063109204,-1942.8124749,8139.61142808,19.971805362,211.419807438,62.1592866269,6.24464509121
2.25097946687,-1914.57857331,8153.19950152,8.37176462947,211.545500003,62.0727201039,6.32276902623
0.523242679724,-1910.91321066,8151.07592196,11.0140178464,211.307389777,61.5531242115,5.60306252874
0.998033004721,-1946.81359705,8142.21230174,10.8279844875,211.031384986,61.8850798786,7.91194532992
1.21024944998,-1945.90459808,8143.56757607,19.3374762334,211.408676619,62.2877966754,6.18071649095
0.572927546462,-1958.07436612,8161.76148205,12.9585200389,210.904187723,62.0999022947,6.34089685655
0.627372626335,-1907.84210746,8135.15102638,12.7956805112,211.791094705,61.5678789854,6.10463099823
1.16991737557,-1958.39775395,8161.41644603,13.2154456374,210.818092297,62.0836710917,6.17825919022
1.08811177208,-1922.44029426,8145.44271963,9.86600302088,211.391516706,61.8975521401,6.132449802
0.171209588195,-1940.89967898,8146.0290998,26.5445288462,211.016523325,61.5974397085,6.00967970384
0.667033962256,-1940.89783309,8117.10570459,17.8719315874,211.760915775,61.5651866127,6.32081995534
0.426673998621,-1937.62906375,8159.74063681,26.9163684982,211.409296836,62.261518652,5.4012114588
0.606475411433,-1911.15384674,8145.21367859,18.8280297691,211.368325832,61.2584598781,5.56186610657
1.2575687543,-1943.2162136,8164.09633726,15.1700106906,210.965615475,61.9684857095,5.86437230409
3.84437855968,-1919.26476917,8152.41691813,9.62800740354,211.196102526,61.7000163622,5.75737887441
0.737367166313,-1992.77588293,8160.50498568,3.53982218137,210.492314713,62.7616861375,6.99076636069
0.872612893964,-1968.47548697,8154.88191798,15.595115023,210.750362107,62.0182948873,6.5367985545
