#mass,luminosity,temperature
#(1.98892e+30 * system.get('S.I.').base('mass')),(((3.839e+26 * (system.get('S.I.').base('length')**2)) * system.get('S.I.').base('mass')) * (system.get('S.I.').base('time')**-3)),system.get('S.I.').base('thermodynamic temperature')
#MSun,LSun,K
0.0396837867405,0.0126782492087,6122.6669233
0.0535421567618,0.0279561753103,7460.96928249
0.0888818543483,0.000664604145055,2476.09976086
0.082817022293,0.000526933817434,2309.14291223
0.381877240978,0.0206273815013,3644.53032258
0.10375458129,0.00106911126002,2835.63385306
0.037257869674,0.0107333737486,5872.99831473
0.0565879388903,0.0323527881368,7738.44573675
0.123313125619,0.00173794801793,2954.11531817
0.0329633165515,0.00776823330427,5416.96934927
0.0238635541802,0.00331086457114,4376.84500363
0.205264188295,0.00599556410835,3316.47695767
0.0589426515497,0.0360292321929,7949.49544688
0.237184310352,0.00816356425568,3413.40973612
0.153591473794,0.00305649023497,3109.5017027
0.221950413678,0.00709990017137,3369.85589291
0.0937979663891,0.000787964969299,2607.05878387
0.113929270462,0.00139826012554,2899.43077626
0.0224281568757,0.00281070810675,4201.26184307
0.0846216255538,0.000566199190193,2359.46966046
0.0248344170858,0.00367843565944,4493.57095953
0.0606735336938,0.0388900772392,8102.80737257
0.667512800507,0.103800610499,4150.44567214
0.029399866538,0.00574318001438,5023.00858483
0.20121607755,0.00573797895817,3302.59324983
0.0542241760327,0.0289061398531,7523.55912072
0.0976585270963,0.000892063226927,2707.33790171
0.0883616383013,0.000652161574189,2462.01835947
0.0790086761497,0.000448861897504,2201.06317791
0.0829083913399,0.000528886972262,2311.70453243
0.0713386295202,0.059634564617,9016.75618412
0.12483063613,0.00179605461797,2962.63098471
0.564437640051,0.0547206444171,3865.03987588
0.0983702806117,0.000911939790478,2725.59120269
0.0928502748597,0.000763376863365,2582.10445059
0.0262977874184,0.00427865625486,4666.62241107
0.531550228132,0.0451627649668,3804.40250483
0.0453947345413,0.0180806962713,6690.82391976
0.0289955668085,0.00553702026367,4977.3117281
0.0911813226466,0.000721009960457,2537.82393905
0.468939521825,0.0320965577232,3721.86177993
0.175898783454,0.00422782412833,3207.03073115
0.368362975693,0.0192365875046,3632.14887569
0.147132379458,0.00274789586418,3078.73125774
0.160954803178,0.00342542492489,3143.15596807
0.0222252254061,0.00274406618139,4176.1343179
0.477296274733,0.0335352218163,3730.84485546
0.0883476460586,0.00065182853542,2461.6390065
0.164240809273,0.00359580715234,3157.70111711
0.355862549845,0.0180081909736,3619.80229415
1.09281392129,1.07154495286,5885.53266469
0.190516309928,0.00507789777673,3264.0751026
0.131728691178,0.00207108863478,3000.2905832
0.0269814729939,0.0045786137858,4746.34514462
0.810998204284,0.252299079826,4763.5140013
0.0789832793984,0.000448363257967,2200.33373196
0.0368516851209,0.0104272092742,5830.66158753
0.257070219618,0.00962384169056,3463.31912953
0.0281417867754,0.00511692540008,4880.0928435
0.286127984609,0.0118907604463,3523.45236104
0.476228769532,0.0333470249549,3729.66860474
4.04756797253,251.307125421,14854.0101329
0.0595584525966,0.0370314973228,8004.21289264
0.70611758346,0.132552255294,4295.0721026
0.186354427985,0.00482960626306,3248.36283822
0.0387811659428,0.0119310799741,6030.39489358
0.101181051873,0.00099249487991,2818.62728592
0.0979297330353,0.000899611992966,2714.30156177
0.241694892199,0.00848791761021,3425.40069959
0.0986699709767,0.000920372315738,2733.25559523
0.171857269678,0.00400394491498,3190.32454696
0.0696306776528,0.0559389516515,8873.69288565
0.098011066357,0.000901881829028,2716.38790032
0.125599753753,0.00182583743888,2966.91425939
0.0202575022801,0.00214836193139,3928.28216475
0.31472440339,0.0142725242466,3569.89146907
0.110896259566,0.00129581492223,2880.94561671
0.353160305999,0.0177491845293,3616.99437366
0.199694222705,0.00564223539208,3297.27698138
0.340296623732,0.0165448349244,3602.82842266
0.126905396097,0.00187690660906,2974.13596766
0.0204662257854,0.00220729495426,3954.94916616
0.17951700383,0.00443243858888,3221.63894249
0.307575726731,0.0136624850938,3559.32994675
0.0202774876314,0.00215396193793,3930.8395708
0.963636528244,0.582909315179,5457.23391167
0.0735910323775,0.0647348886954,9203.65677662
0.201187326863,0.00573616459736,3302.49330811
0.143965232913,0.0026018433681,3063.20056415
0.0788851822443,0.000446439971338,2197.51508897
1.24425587935,1.97958546452,6243.51647757
3.00458330339,81.1738278112,12241.8124902
0.0315741374654,0.00693355283721,5265.1987621
0.138151013674,0.00234293216007,3033.90026432
0.192912319299,0.00522302553665,3272.93347966
0.0212756577287,0.00244529797559,4057.50216505
0.0639576765343,0.0446968947303,8389.67526558
0.300106898909,0.0130357750957,3547.5777899
0.239224022201,0.0083097237929,3418.88212255
0.309143844782,0.0137954331685,3561.70272158
0.0421648367088,0.0148795500179,6372.69689454
0.265671102459,0.0102788400931,3482.62358774
0.0815614309555,0.000500472285174,2273.79342629
0.260618612346,0.00989240879067,3471.44407007
0.0729175173286,0.0631825031345,9147.97607373
0.103485440304,0.00106097152479,2833.873158
0.0731210050181,0.0636490553851,9164.81713268
0.141339337525,0.00248342214358,3050.09617613
0.281784342435,0.0115422023228,3515.35382436
0.0495758158233,0.0228156653166,7091.43452696
3.14191776306,96.4340833715,12615.6504952
0.272681357902,0.0108227261633,3497.39782809
0.0474462048725,0.0203185442061,6888.88540138
0.0488292132275,0.0219197279578,7020.76769346
0.0760054410581,0.000391935333752,2113.98991302
0.102222308334,0.00102316639954,2825.55462993
0.147312631123,0.00275631323914,3079.6062603
0.0440776594399,0.0167285226094,6562.06019705
0.173445597478,0.00409133545746,3196.93948991
0.151360973759,0.0029483131427,3099.01044283
0.432806669723,0.0266733305682,3687.75742848
0.0278495606153,0.0049778421333,4846.58789189
0.374059245894,0.0198142704613,3637.4721371
0.0899411433245,0.000690304043357,2504.63837666
0.0424940677478,0.0151882385342,6405.49454174
1.87479890052,12.1653738924,8596.23145731
0.474338635326,0.033017030289,3727.60705479
0.208438452674,0.00620044863327,3327.10450666
0.10405731921,0.00107830244111,2837.60947119
0.436880612354,0.0272282517025,3691.31415569
0.0871510411534,0.000623663830178,2429.07875179
0.0990113731371,0.000930024136417,2741.97144603
0.11589279811,0.00146651280139,2911.17687255
0.0470549756402,0.0198792200552,6851.34202557
0.384417771751,0.0208969890902,3646.77160885
0.0518841838668,0.0257284163049,7307.67251557
0.0900615087693,0.000693255074507,2507.86984261
0.0214168287827,0.0024883663303,4075.25127756
0.538650668181,0.0470403334229,3816.36066459
0.33948960285,0.0164707622986,3601.89179891
0.0284405298865,0.00526157985779,4914.22293792
0.110309419975,0.00127641438445,2877.31933747
0.0359801485275,0.00978874182408,5739.2815686
0.283903016354,0.0117117924249,3519.34099716
0.171724588031,0.00399667982174,3189.76905551
0.221716898656,0.0070839931676,3369.1505928
0.590499559424,0.0640580609739,3923.1310114
0.168760655288,0.00383581032945,3177.24239139
0.092689810015,0.000759251528046,2577.86563079
0.0355572435496,0.00948791597041,5694.66945371
0.825719684823,0.275071719953,4833.93484194
0.0429257241741,0.0155989449824,6448.36511368
0.0981257440743,0.00090508693396,2719.3279929
0.377460375004,0.0201650192624,3640.57492305
0.0580396210624,0.0345902373279,7868.90312331
0.0447333208778,0.0173934963979,6626.32199778
0.273621928222,0.0108963761427,3499.31645506
0.151443708486,0.00295229553486,3099.40210113
0.244583871439,0.00869782549177,3432.87031139
0.195033253196,0.00535280107693,3280.66187624
0.109544321937,0.00125132683593,2872.5665789
0.394166042028,0.0219580456835,3655.18702529
0.444620132416,0.0283187680409,3698.23064086
0.0757856741599,0.000387931752888,2107.55319099
0.381376174438,0.0205745277665,3644.08549308
0.0741644369518,0.0660750255805,9250.92474704
0.256604535769,0.00958877033941,3462.23581692
0.559904592688,0.0532659066006,3855.86601984
1.3890019879,3.28312931248,6649.98342432
0.0718336442606,0.0607332240466,9058.00168763
0.191383294213,0.00513022902786,3267.29616483
1.55300114436,5.40664590006,7274.17457137
0.101410456049,0.000999213900935,2820.15901412
0.288670554565,0.0120963687475,3528.05690593
0.175938695619,0.00423005980908,3207.19365731
0.0667438266423,0.0500225690338,8629.13594933
0.234343789689,0.00796145748953,3405.6498871
0.611410338432,0.0728891151737,3976.53963775
2.04817333034,17.5927157288,9249.49087239
0.0411197095678,0.0139255636679,6268.00030548
0.393827643026,0.0219204724924,3654.89895605
0.300993270074,0.0131095956111,3549.01234891
1.90736068779,13.0783966455,8722.647482
0.286652866501,0.0119331100481,3524.41104722
0.0614921637183,0.0402907068798,8174.79809184
0.0600388998523,0.0378253606249,8046.76989549
0.353964918756,0.0178260759686,3617.83609633
0.232815561141,0.00785342242054,3401.40749383
0.136529156444,0.00227286728618,3025.53903167
0.201293804654,0.00574288513197,3302.86334619
0.068347628083,0.0532587026367,8765.43470356
0.0252550954608,0.00384522785386,4543.66530628
0.264201229416,0.0101659352877,3479.41784686
1.46046547281,4.11564003994,6905.60915634
0.0811484142373,0.000491922672544,2262.10490694
0.0973736356016,0.000884166708606,2700.01159705
0.114354618731,0.00141291708746,2901.98966415
0.0500725900138,0.0234242033276,7138.25437941
0.0339601944028,0.00840392028228,5524.54218531
0.0332917786428,0.00797425936525,5452.53425204
0.0784312990365,0.000437598118349,2184.45090516
0.04429081424,0.0169429393228,6582.98706945
0.0614039691524,0.0401383296906,8167.05794914
0.0890901014635,0.000669618037933,2481.72441888
0.0540282396037,0.0286312058149,7505.60531044
0.034824058791,0.00898012256287,5616.89595381
0.122257815623,0.0016980551712,2948.1419903
0.289520792046,0.0121653853556,3529.57465452
0.672770130328,0.107320877117,4168.99500605
0.0291197596022,0.00559985052651,4991.37180944
0.102296973013,0.00102538288597,2826.04890848
0.14088991632,0.00246339918189,3047.83230551
0.0339082141191,0.00837000393475,5518.95977472
0.221773460158,0.00708784499025,3369.32153554
0.527877124403,0.0442282083392,3798.44956497
0.379858753299,0.0204150993131,3642.73247581
0.424736189032,0.0256102829125,3680.84347568
0.177237023937,0.00430304710819,3212.47180969
0.163056559984,0.0035340007737,3152.49229719
0.0932951843856,0.00077487243857,2593.83661796
2.04437440062,17.458191675,9235.67385781
0.49415663922,0.0366931321636,3750.65676249
0.123844241638,0.00175818551604,2957.10555847
0.0407934167839,0.0136357333366,6235.1289268
0.200955315408,0.00572153097256,3301.68610816
0.0548579352098,0.0298066280785,7581.48055266
0.0430817251587,0.0157490524011,6463.82247298
0.123075588103,0.00172893164391,2952.7745008
0.173060661886,0.00407008505803,3195.34223133
0.306922796981,0.0136072701092,3558.33247575
0.247338252663,0.00889949840564,3439.84111788
0.442632428922,0.0280339986581,3696.43214993
0.10653596143,0.00115495698328,2853.59576327
0.0960427450763,0.000847729038732,2665.63215225
0.114347289942,0.00141266394507,2901.94564236
0.144121213798,0.00260895423062,3063.97242693
0.107665339253,0.00119070893816,2860.77162403
0.0423348015826,0.0150384181732,6389.63944462
0.0349850146935,0.00909011382875,5634.01687638
0.102786064941,0.00103995862237,2829.27867135
0.373367594525,0.0197434861046,3636.83455232
0.0976235688369,0.000891092436432,2706.43953196
0.0840548534251,0.000553710979284,2343.72386349
0.0935818119389,0.000782323067179,2601.37902751
0.50763545487,0.0394931817351,3768.34876724
0.0711333056538,0.0591825098043,8999.61970287
0.0230299443343,0.00301421277684,4275.32652993
0.255577997013,0.00951160434395,3459.83373899
0.915095130869,0.45305903543,5252.04886308
0.0446874673464,0.0173464672236,6621.83832586
0.0820312308106,0.000510290534204,2287.05236479
0.102398964994,0.00102841430866,2826.72356768
0.152645478625,0.0030104044941,3105.06930242
0.053725560973,0.0282096964435,7477.82704936
0.0657376606758,0.0480562954672,8543.05860162
0.0299105669616,0.00601032207251,5080.42739745
0.535466757317,0.0461866195951,3810.92419896
0.198082120336,0.0055414758305,3291.58727535
0.208639390884,0.00621350281972,3327.76965484
0.149619578115,0.00286503432907,3090.72155076
0.22545729696,0.00734026740795,3380.30904825
1.08230398049,1.02297563656,5856.85618439
1.30309646808,2.45224711107,6391.26598674
0.0975452157853,0.000888918432353,2704.42535682
0.0996569834567,0.000948408878608,2758.40936106
0.022313901046,0.00277306474106,4187.123931
0.0525343044738,0.0265882752853,7367.97858336
0.334159057505,0.0159856074602,3595.54999478
0.0392331634899,0.0123017095108,6076.69137799
0.994595978324,0.679862816691,5575.85747561
0.144694631641,0.00263516864565,3066.80369662
0.065750139915,0.0480803831865,8544.12893032
0.289427969103,0.0121578442334,3529.4094899
0.206728993621,0.00608979735993,3321.40930066
0.0534243701846,0.0277941070922,7450.13246711
0.49139194021,0.0361502908996,3747.24026664
0.0944451403696,0.000804975885544,2624.02224679
0.358874717774,0.0182995414309,3622.87047254
0.13764776173,0.00232108993444,3031.31477824
0.399670801977,0.0225771897144,3659.8429205
0.397358438465,0.0223152608934,3657.89347879
0.772174849172,0.199842931472,4580.95382213
0.0886072912225,0.000658022429263,2468.67324349
0.343820430827,0.0168702516953,3606.84883705
0.804586755503,0.242894916195,4732.97030826
0.0853344764426,0.000582108333486,2379.19607427
0.531401521332,0.045124451629,3804.1584456
0.0737121260991,0.0650164836507,9213.64940338
0.614553820824,0.0743306641453,3985.1028598
0.571365660695,0.0570368641559,3879.58536449
0.494303368861,0.0367222302928,3750.84002746
0.132208124917,0.00209086138679,3002.84655665
0.0921286442254,0.000744911386049,2563.01093356
0.102192477525,0.00102228148638,2825.35705955
0.197730412522,0.00551958452469,3290.33798266
0.0494681142882,0.0226850436871,7081.26289645
0.0354578446804,0.00941805541359,5684.15776693
0.496987473123,0.0372597268617,3754.22760154
0.535170213516,0.046108091054,3810.42403897
0.0471245815744,0.0199569468251,6858.02933076
0.408810076539,0.0236401713579,3667.49161672
0.172520130481,0.00404032162919,3193.09298491
0.0561260816838,0.0316603384236,7696.70252167
0.023274764153,0.0030995442738,4305.26882314
0.0905579324372,0.000705492252963,2521.17313672
0.101342519956,0.000997221857584,2819.7057342
0.59633615148,0.0663950527135,3937.41999928
0.118812329639,0.00157077584338,2928.33692248
0.0385234060198,0.011722866827,6003.91134867
0.030900297472,0.00654971050503,5190.76466184
0.0693777277324,0.055404070179,8852.40410373
0.0323109045802,0.00736889468516,5345.96856334
0.173779763792,0.00410981987159,3198.32303773
0.0225941064185,0.00286594551819,4221.75275732
0.212172201767,0.00644463581575,3339.31739161
0.173484466511,0.00409348374515,3197.10056475
0.154140136967,0.00308335765775,3112.06093481
0.0503282425728,0.0237412587957,7162.28747915
0.120904044986,0.00164750233533,2940.41635451
0.0613854846928,0.0401064388236,8165.43523465
0.24257354147,0.00855158164814,3427.68975102
0.316489915279,0.0144247740438,3572.40132762
0.278525409474,0.011282913913,3509.08096937
0.0602137621396,0.0381168931655,8062.2300612
0.103046856513,0.00104777074618,2830.99518743
0.0214794976495,0.00250763520647,4083.11773496
0.0922409439488,0.00074777031668,2565.9875065
0.121519513983,0.0016703984218,2943.9375381
0.0249022451946,0.00370501810605,4501.6673199
0.0377848705736,0.011138841913,5927.69463979
0.0698444539675,0.0563934893399,8891.66424283
0.677064209,0.110284450193,4184.42204421
0.0293602400306,0.00572276655218,5018.53919894
0.0557470935903,0.0310990676404,7662.3618145
0.0292187165277,0.00565022936611,5002.56030461
0.072441276568,0.0620989092538,9108.4988149
0.212652067744,0.0064762652136,3340.86463809
0.288064098794,0.0120472207425,3526.96761701
0.0976993629939,0.00089319788743,2708.38709742
0.0292492652725,0.00566583834509,5006.0116732
0.112275657266,0.00134195551473,2889.40520008
0.0911393508705,0.000719959919969,2536.7047816
0.0434611245806,0.0161178539149,6501.33607883
0.209130687354,0.00624546250713,3329.39215675
0.156178009703,0.00318403471316,3121.49321398
0.0293604608247,0.00572288016844,5018.5641075
0.205612289096,0.00601790904449,3317.65347499
0.0733758878631,0.0642364566128,9185.88929791
1.06135786929,0.931160721003,5796.80375523
0.813540961946,0.256113887434,4775.65374971
0.812890587611,0.255133508375,4772.54747334
0.112661719727,0.00135500418917,2891.75698477
0.154634671757,0.00310766126612,3114.36048432
0.531242538178,0.0450835356044,3803.89780714
0.0920256139897,0.000742293195833,2560.27834471
0.790092560725,0.222738617538,4664.39749671
0.0238874029643,0.00331960700368,4379.73144313
0.160806360044,0.00341781067355,3142.49208876
0.411684480383,0.0239841695892,3669.88949924
0.0661171416951,0.04879213559,8575.57540354
0.0316320218433,0.00696716080619,5271.56749916
1.05836784126,0.918582778442,5787.89560712
0.187769455295,0.00491347840512,3253.75155871
3.15318643825,97.7694714552,12645.8611931
0.113051764431,0.00136824724356,2894.12608743
0.152738312528,0.00301491366085,3105.50538315
0.448648151788,0.0289062136962,3701.92771596
0.0360292884116,0.00982407545102,5744.45372751
0.0483221638036,0.021323923053,6972.56529339
0.200276432673,0.00567879230855,3299.31708865
0.0666516383742,0.0498403715164,8621.26770519
0.540001803372,0.0474085354373,3818.70466125
0.156125006604,0.00318139861046,3121.24934616
0.068741331139,0.0540724486876,8798.72658448
0.509319620387,0.0398618781265,3770.68600273
0.145305320717,0.0026632136602,3069.80821533
0.1530046233,0.00302786520468,3106.75501312
0.0582469835435,0.0349174533262,7887.44699051
0.0701117713312,0.056965086555,8914.11029935
0.318196601463,0.0145725640572,3574.79168398
0.247630852284,0.00892100994977,3440.57305802
0.162319664626,0.00349577011029,3149.23232442
0.110743496304,0.00129075147454,2880.00322741
2.16198995719,21.9729646324,9653.93402467
0.0973230617611,0.000882768476798,2698.70982601
0.156841988573,0.00321713688874,3124.54163102
0.078933516923,0.000447387071592,2198.9041153
0.0205734178729,0.00223794651094,3968.60832179
0.212725554217,0.00648111383131,3341.1011352
0.0649182182799,0.0464909567725,8472.62401026
0.0271767528912,0.00466661802753,4768.98961556
0.262206550809,0.010013352992,3475.00652712
0.272795736785,0.0108316739175,3497.63193773
0.0451693653647,0.0178446819443,6668.88173972
0.0863835546498,0.000605929679858,2408.07085066
0.429375776009,0.0262156824889,3684.79920194
0.155334564968,0.00314219735759,3117.60330664
0.0468463504279,0.019647382274,6831.27843368
0.121373901733,0.00166496839563,2943.10580957
0.0301719199315,0.00614996239696,5109.68265293
0.12669956881,0.00186881328857,2973.00160671
0.0437430232828,0.0163953201874,6529.13711035
0.318292690252,0.0145809029214,3574.92522777
2.3407239349,30.3289816367,10256.0963205
0.0200695505255,0.00209613894738,3904.18896874
0.566315906137,0.055337342548,3868.92029603
0.0816029038113,0.000501335028353,2274.96545863
0.268888277043,0.0105273356534,3489.50862119
0.413271230986,0.0241761559127,3671.21370566
0.105329974544,0.00111734901134,2845.85912872
3.08058192663,89.3897113501,12449.9971516
0.659289655362,0.098526329882,4122.18923376
0.170500620999,0.00392991717117,3184.62349121
0.306094779072,0.0135373678807,3557.05942146
0.0687903274634,0.0541742560821,8802.86521553
0.0425412515159,0.0152328011821,6410.18784882
0.0900853374515,0.000693840032281,2508.50930142
0.1390152157,0.00238065288095,3038.32151381
0.118065602637,0.00154379378135,2923.98173905
0.0875844056729,0.000633791659935,2440.8979365
0.0605438103241,0.0386709481988,8091.36920757
0.0208648819698,0.00232262310909,4005.62693614
0.38784032697,0.02126460722,3649.75670155
0.0892203578532,0.000672763760758,2485.23903627
0.274352753196,0.0109537123391,3500.79700849
0.469624850379,0.0322116157757,3722.5796169
1.0921376547,1.06836838432,5883.71484706
0.928777159878,0.487068824927,5312.03415869
0.376958453393,0.0201129739741,3640.12030819
0.746859977561,0.171047911611,4466.66120652
0.163253939938,0.0035442707566,3153.36303908
0.637183004966,0.0856695328641,4050.90024193
0.0285606317531,0.00532044182715,4927.90966354
0.0789842636666,0.00044838257762,2200.3620043
0.241042297438,0.00844073350126,3423.69075131
0.25539821723,0.00949811056639,3459.41106253
0.101777899164,0.00101002115211,2822.60588685
0.0646035742874,0.0458984441918,8445.49879529
0.0369374653488,0.0104914085946,5839.61564556
0.122413560749,0.00170391596079,2949.02623052
0.0629036680316,0.0427784696541,8298.16611102
0.0658482609784,0.0482700401128,8552.54224579
0.272693279791,0.0108236586915,3497.42223997
0.0214487616172,0.00249817322192,4079.26059655
0.02278596139,0.00293064021193,4245.37872561
0.43187010877,0.0265475397006,3686.94676726
0.141294476567,0.00248142023743,3049.87047657
0.0244822212771,0.00354231226919,4451.40925071
0.0314384687393,0.00685517802372,5250.25621315
0.075293778805,0.000379051168659,2093.11376926
0.0791425390374,0.000451495001004,2204.90606503
0.0796229625344,0.000461011962249,2218.6712874
0.613160101314,0.0736876866465,3981.28887014
1.04347068821,0.857830613895,5742.18993118
0.410182632115,0.0238038324424,3668.63661815
0.269244126884,0.0105549371804,3490.25918358
2.04396840518,17.4438581568,9234.19594885
0.137729417523,0.00232462777286,3031.73483484
0.539902744874,0.0473814196182,3818.53205834
0.0744571159613,0.0667656492048,9275.00350115
0.370332872826,0.0194350201148,3634.00888159
0.453580220128,0.0296451388164,3706.55945511
0.121692114152,0.00167684536018,2944.92234937
0.158630392879,0.0033070239068,3132.69231801
0.0522758355819,0.0262443171605,7344.03321752
0.0810587428921,0.000490076583156,2259.56318897
0.141443935014,0.0024880925504,3050.62217597
0.281600984595,0.0115275633018,3515.0054145
0.238061540761,0.00822631900562,3415.77344555
0.0365781707669,0.0102241383333,5802.06369773
0.0426302749028,0.0153171001927,6419.03807073
0.316873033428,0.0144578973111,3572.94096504
0.168683719688,0.00383167107346,3176.91421895
